accounting_stratum_id,district,control_name,control_type,official_control_employment,employment_rounding_lower,employment_rounding_upper_exclusive,rounding_increment_people,employment_universe,geometry_is_approximate,area_fraction_inside,uniform_jobs_inside,building_jobs_inside,ppml_jobs_inside,boundary_source,source_vintage,source_crs,analysis_crs,license_or_terms,redistribution_status,support_classification,model_min_jobs_inside,model_max_jobs_inside,model_max_minus_min_jobs,model_difference_shanghai_percentage_points,official_control_share_of_shanghai_percentage,ppml_share_of_current_50min_numerator_percentage,partial_uncertainty_rank,cumulative_partial_model_spread_share,in_smallest_set_covering_80pct_model_spread
310104007000,徐汇区,斜土路街道,street,29800,29750,29850,100,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.7752265719861843,23101.751845188795,29797.96985406639,27498.940913147195,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,23101.751845188795,29797.96985406639,6696.218008877593,0.05111696792871639,0.2274844759021038,0.744974787946448,15,0.5997142179301366,True
310115105000,浦东新区,北蔡镇,town,60000,59500,60500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.8967302446656562,53803.814679939256,47238.20511693011,51211.7208134446,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,47238.20511693011,53803.814679939256,6565.609563009144,0.05011994128922738,0.4580224347022224,1.3873785530092342,16,0.6194884481557924,True
310105006000,长宁区,天山路街道,street,70756,70756,70756,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.5955438029283141,42138.297319993275,48381.84277031538,45864.47922156866,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,42138.297319993275,48381.84277031538,6243.545450322104,0.047661398138841904,0.5401305898298409,1.2425162405446233,17,0.6382926892508768,True
310110018000,杨浦区,大桥街道,street,72321,72321,72321,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.4993420376376364,36112.9155039911,41478.107825902596,35644.44588303679,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,35644.44588303679,41478.107825902596,5833.661942865809,0.04453246743835158,0.5520773416683238,0.9656449532748532,18,0.6558624477340489,True
310115125000,浦东新区,张江镇,town,21000,20500,21500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.6464392483861108,13575.224216108347,19104.482023158707,16286.54377282036,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,13575.224216108347,19104.482023158707,5529.2578070503605,0.042208735381357956,0.16030785214577786,0.44121933756861864,19,0.6725154052095629,True
310101020000,黄浦区,五里桥街道,street,45959,45959,45959,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.7734752718909396,35548.15002083602,41063.37328973266,36716.445641106104,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,35548.15002083602,41063.37328973266,5515.22326889664,0.04210159982577315,0.3508375512746574,0.9946865369114257,20,0.6891260936183742,True
310115005000,浦东新区,陆家嘴街道,street,200750,200500,201500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9728309226189978,195295.80771576334,200749.85370100118,199408.94912558558,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,195295.80771576334,200749.85370100118,5454.045985237841,0.04163459035227529,1.532466729441186,5.402194944839982,21,0.7055525289612607,True
310105004000,长宁区,新华路街道,street,52426,52426,52426,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.3168381132134433,16610.554923328757,11423.438795575328,15590.202259913034,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,11423.438795575328,16610.554923328757,5187.116127753428,0.039596925965279826,0.4002047360283119,0.42235472483480874,22,0.7211750279132695,True
310115136000,浦东新区,康桥镇,town,57000,56500,57500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.3315508490773199,18898.398397407123,23902.39543285097,21175.275696280114,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,18898.398397407123,23902.39543285097,5003.997035443848,0.03819904842361158,0.43512131296711126,0.5736601482714496,23,0.736246010809489,True
310115103000,浦东新区,川沙新镇,town,89000,88500,89500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.22302946709043872,19849.62257104903,24532.360535298678,20789.93258599767,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,19849.62257104903,24532.360535298678,4682.737964249649,0.035746650724302546,0.6793999448082966,0.5632208043426788,24,0.7503494291901965,True
310115120000,浦东新区,金桥镇,town,20000,19500,20500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.49949349161232054,9989.869832246575,5342.682153584632,7176.335886750147,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,5342.682153584632,9989.869832246575,4647.187678661943,0.035475270251648545,0.15267414490074083,0.19441437116977012,25,0.7643457776141768,True
310115010000,浦东新区,南码头路街道,street,41750,41500,42500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.8930983571128412,37286.856409460976,41749.67046522224,39222.69285445787,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,37286.856409460976,41749.67046522224,4462.814055761264,0.034067815990717905,0.3187072774802964,1.0625833694550912,26,0.7777868316010165,True
310104004000,徐汇区,湖南路街道,street,48700,48650,48750,100,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9072360539495576,44182.39582734193,48454.15683495604,46530.05577578927,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,44182.39582734193,48454.15683495604,4271.761007614114,0.03260937295289059,0.37176154283330387,1.2605473986866287,27,0.7906524741316739,True
310115114000,浦东新区,唐镇,town,43000,42500,43500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.6791062389465237,29201.568274700596,33454.38635157406,30909.91090410471,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,29201.568274700596,33454.38635157406,4252.818076873464,0.032464768165253455,0.32824941153659276,0.8373814974895919,28,0.8034610645531526,True
310115011000,浦东新区,沪东新村街道,street,13750,13500,14500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.41060335440657914,5645.796123090623,1550.1411679006458,3612.9694257942065,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,1550.1411679006458,5645.796123090623,4095.654955189977,0.031265030904605584,0.1049634746192593,0.09787908342867137,29,0.8157963128239402,False
310105001000,长宁区,华阳路街道,street,48926,48926,48926,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9133591942203396,44687.011936424875,48738.1437802256,46622.10878233409,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,44687.011936424875,48738.1437802256,4051.131843800722,0.030925154506621838,0.37348676067068226,1.2630412099663855,30,0.8279974668805463,False
310104003000,徐汇区,天平路街道,street,57800,57750,57850,100,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9296216633968554,53732.13214433799,57779.17254584479,55634.9395721558,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,53732.13214433799,57779.17254584479,4047.040401506798,0.030893921633940058,0.44122827876314097,1.5072081299816407,31,0.8401862983765284,False
310107015000,普陀区,长寿路街道,street,96000,95500,96500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.2142121838589822,20564.369650459288,16915.08335829255,19779.30663664883,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,16915.08335829255,20564.369650459288,3649.2862921667365,0.027857583207727576,0.7328358955235559,0.5358419007446362,32,0.8511771784476184,False
310115014000,浦东新区,浦兴路街道,street,16750,16500,17500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.5844030210397356,9788.750602415605,6159.602884112407,9621.827827728448,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,6159.602884112407,9788.750602415605,3629.1477183031975,0.027703851230520764,0.12786459635437045,0.2606652804651184,33,0.8621074053848032,False
310106014000,静安区,曹家渡街道,street,48000,47500,48500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9303757135909222,44658.0342523659,41107.669760049575,43130.333988325634,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,41107.669760049575,44658.0342523659,3550.364492316323,0.02710244314751737,0.36641794776177794,1.1684454146250625,34,0.8728003538737902,False
310105005000,长宁区,周家桥街道,street,25426,25426,25426,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.8410471838484431,21384.465696531304,24879.15123427743,23356.2318147262,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,21384.465696531304,24879.15123427743,3494.685537746125,0.026677406308618763,0.1940946404123118,0.63274450817431,35,0.883325609103556,False
310115117000,浦东新区,曹路镇,town,44000,43500,44500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.01878485781257669,826.5337437533843,4190.143862922586,1647.5987046442913,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,826.5337437533843,4190.143862922586,3363.6101191692014,0.025676814936181836,0.3358831187816298,0.0446351552043372,36,0.893456092838156,False
310107014000,普陀区,长风新村街道,street,90000,89500,90500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.08068165466800721,7261.3489201211,4246.873684660809,4866.275731079638,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,4246.873684660809,7261.3489201211,3014.4752354602906,0.02301162144491796,0.6870336520533337,0.1318324491950442,37,0.9025350559935906,False
310105102000,长宁区,新泾镇,town,148418,148418,148418,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.033439854462386474,4963.076319598144,2431.192838998874,3966.100582358622,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,2431.192838998874,4963.076319598144,2531.8834805992706,0.019327657269440253,1.1329795618939076,0.10744577217169436,38,0.910160554642182,False
310115015000,浦东新区,东明路街道,street,5750,5500,6500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.5686842488774302,3269.934431045338,5580.482555112071,3689.8706509972626,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,3269.934431045338,5580.482555112071,2310.548124066733,0.017638047954694962,0.043893816658962984,0.09996241726030555,39,0.9171194379133055,False
310101015000,黄浦区,半淞园路街道,street,30334,30334,30334,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9153461767372189,27766.11092514698,30049.025490706434,28522.010581078448,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,27766.11092514698,30049.025490706434,2282.914565559455,0.017427101458911798,0.2315608755709536,0.7726908047679227,40,0.9239950947387148,False
310109009000,虹口区,欧阳路街道,street,21300,21300,21300,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.7314544355337815,15579.979476869368,17181.048130728486,14962.720057298835,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,14962.720057298835,17181.048130728486,2218.3280734296513,0.01693406708600899,0.16259796431928897,0.4053555821293094,41,0.9306762306818531,False
310115012000,浦东新区,金杨新村街道,street,23750,23500,24500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.7685147573134425,18252.22548619415,16306.401792659157,17766.26489213208,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,16306.401792659157,18252.22548619415,1945.8236935349942,0.01485384842690282,0.18130054706962972,0.48130651512795863,42,0.9365366409492073,False
310109010000,虹口区,曲阳路街道,street,46159,46159,46159,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.042487010672654486,1961.157925638622,17.62220046202198,922.7156615640074,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,17.62220046202198,1961.157925638622,1943.5357251766,0.014836382746268929,0.35236429272366476,0.024997322859800327,43,0.9423901603387788,False
310106006000,静安区,江宁路街道,street,35000,34500,35500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.827299543575782,28955.484025153106,30592.48394571735,29954.825383617084,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,28955.484025153106,30592.48394571735,1636.9999205642453,0.012496378153736339,0.2671797535762964,0.8115072416284939,44,0.9473204585841989,False
310109017000,虹口区,四川北路街道,street,51996,51996,51996,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9701339918321471,50443.087039303,51995.99999999999,51198.96144224069,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,50443.087039303,51995.99999999999,1552.9129606969946,0.011854482918984569,0.396922241912946,1.3870328884293879,45,0.9519975046544124,False
310110001000,杨浦区,定海路街道,street,30849,30849,30849,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.04965800021892501,1531.8996487538905,28.51605503194007,554.2910243157685,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,28.51605503194007,1531.8996487538905,1503.3835937219503,0.011476390231465074,0.23549223480214768,0.015016317886731289,46,0.9565253787252712,False
310104016000,徐汇区,龙华街道,street,59600,59550,59650,100,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.02862602854228743,1706.1113011205923,302.60156325911333,1014.4781425995374,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,302.60156325911333,1706.1113011205923,1403.509737861479,0.01071398245439321,0.4549689518042076,0.027483263502634348,47,0.9607524538222714,False
310115110000,浦东新区,合庆镇,town,38000,37500,38500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.06522044319529713,2478.3768414212577,3830.9853477570264,2834.160254209382,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,2478.3768414212577,3830.9853477570264,1352.6085063357687,0.010325417354514088,0.2900808753114075,0.07678033641566316,48,0.9648262251534447,False
310115007000,浦东新区,周家渡街道,street,24750,24500,25500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.943593246561992,23353.932852409227,24626.445864699584,24029.96752419528,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,23353.932852409227,24626.445864699584,1272.5130122903574,0.00971399180132481,0.18893425431466676,0.6509967062818274,49,0.9686587657620032,False
310115139000,浦东新区,祝桥镇,town,82000,81500,82500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.02335901056298574,1915.4388661648118,3152.9581138680296,2413.6133512894257,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,1915.4388661648118,3152.9581138680296,1237.5192477032178,0.009446859647064841,0.6259639940930374,0.06538728528639065,50,0.9723859125376253,False
310115013000,浦东新区,洋泾街道,street,51750,51500,52500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.976136143853913,50515.045444440126,51750.00000000001,51251.22241254882,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,50515.045444440126,51750.00000000001,1234.9545555598816,0.009427281538068967,0.39504434993066684,1.388448692237838,51,0.9761053350018316,False
310110012000,杨浦区,控江路街道,street,15491,15491,15491,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.7290968044481665,11294.438597706001,10209.750166364545,11353.869764487697,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,10209.750166364545,11353.869764487697,1144.1195981231522,0.008733874065381574,0.11825375893286881,0.3075880902790292,52,0.9795511817464259,False
310115137000,浦东新区,航头镇,town,39000,38500,39500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.10666994364993633,4160.1278023473715,5137.299748890166,4466.956719190523,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,4160.1278023473715,5137.299748890166,977.1719465427941,0.007459444567970675,0.29771458255644456,0.12101448361794616,53,0.9824942174014631,False
310106022000,静安区,芷江西路街道,street,28000,27500,28500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9353966491821153,26191.10617710012,27097.882589725177,26263.747375191586,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,26191.10617710012,27097.882589725177,906.7764126250586,0.006922065670684607,0.2137438028610371,0.711512115805087,54,0.9852252365664566,False
310101013000,黄浦区,外滩街道,street,113352,113352,113352,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.992991179836689,112557.53621684822,113352.00000000001,113073.0590198392,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,112557.53621684822,113352.00000000001,794.4637831517903,0.006064703937365358,0.8652959836394386,3.0632662702107027,55,0.9876179937968741,False
310115133000,浦东新区,新场镇,town,26000,25500,26500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.02419560885913427,629.0858303375488,1388.2282420811982,846.3801200386168,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,629.0858303375488,1388.2282420811982,759.1424117436494,0.005795070928542388,0.19847638837096307,0.02292931398483065,56,0.9899043705117573,False
310105009000,长宁区,虹桥街道,street,84297,84297,84297,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.009822738713536304,828.027405335557,1418.305763410883,1489.220621733942,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,828.027405335557,1489.220621733942,661.193216398385,0.005047355446389695,0.6434986196348874,0.040344528917886556,57,0.9918957449240229,False
310104008000,徐汇区,枫林路街道,street,56800,56750,56850,100,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.8536845203738695,48489.280757235996,48287.978024104166,47928.97248809552,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,47928.97248809552,48489.280757235996,560.3082691404779,0.00427722929359183,0.43359457151810393,1.298445501177072,58,0.9935832751685482,False
310115008000,浦东新区,塘桥街道,street,54750,54500,55500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9906937873718998,54240.48485861191,54750.000000000015,54453.733700613295,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,54240.48485861191,54750.000000000015,509.5151413881031,0.003889489426270434,0.417945471665778,1.4752080396344243,59,0.9951178272329948,False
310110006000,杨浦区,平凉路街道,street,49638,49638,49638,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9899698351579119,49140.12267756774,49635.50695089825,49395.30671523804,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,49140.12267756774,49635.50695089825,495.3842733305064,0.003781618516400496,0.3789219602291486,1.338170013963739,60,0.9966098201054003,False
310109018000,虹口区,北外滩街道,street,133468,133468,133468,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.997421351557735,133123.83294970647,133468.0,133365.6862061556,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,133123.83294970647,133468.0,344.16705029353034,0.00262727050532875,1.0188556385806038,3.6130145562537748,61,0.99764637861886,False
310110021000,杨浦区,长海路街道,street,40003,40003,40003,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.003909677513449627,156.39882957047828,394.9156475929606,324.71684828208475,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,156.39882957047828,394.9156475929606,238.51681802248234,0.001820767561801405,0.30537119092321674,0.0087969157050674,62,0.9983647409319101,False
310115016000,浦东新区,花木街道,street,81750,81500,82500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.997584705114729,81552.54964312901,81749.24358448884,81650.2256445224,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,81552.54964312901,81749.24358448884,196.6939413598302,0.0015015039652134267,0.624055567281778,2.211989171780294,63,0.9989571415678471,False
310107005000,普陀区,曹杨新村街道,street,22000,21500,22500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.008807491328720296,193.7648092319702,327.1111970736156,360.7326894877946,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,193.7648092319702,360.7326894877946,166.96788025582438,0.0012745839171973638,0.1679415593908149,0.009772622142259997,64,0.999460013581905,False
310105011000,长宁区,北新泾街道,street,6332,6332,6332,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.14984626302376927,948.826537466574,805.3002498758731,963.7436942653127,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,805.3002498758731,963.7436942653127,158.4434443894396,0.0012095108693642887,0.048336634275574546,0.026108814755362815,65,0.9999372117943535,False
310115141000,浦东新区,宣桥镇,town,36000,35500,36500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.0004505788721275254,16.220839396615077,20.529321939105138,34.38124513611989,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,16.220839396615077,34.38124513611989,18.16040573950481,0.00013863122086647011,0.27481346082133346,0.000931423536837746,66,0.9999919071033934,False
310110008000,杨浦区,江浦路街道,street,44382,44382,44382,1,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9999659294736208,44380.48788189822,44382.0,44381.210557895865,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,44380.48788189822,44382.0,1.5121181017821073,1.154306690892573e-05,0.33879919494923394,1.202332956334614,67,0.9999964612839589,False
310106016000,静安区,北站街道,street,65000,64500,65500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,0.9999874004765653,64999.18103097653,64999.999995567814,64999.83488315997,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,64999.18103097653,64999.999995567814,0.8189645912862034,6.251735933930289e-06,0.49619097092740766,1.760912842482787,68,0.9999989278324523,False
310115121000,浦东新区,高行镇,town,35000,34500,35500,1000,2023 secondary- and tertiary-sector legal-entity workplace employment,True,1.8564837520920685e-05,0.649769313244724,0.7990702641807028,1.005759580578832,OpenStreetMap admin_level=8 relation,2026-08-19,EPSG:4326,EPSG:32651,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,materially_partially_intersected,0.649769313244724,1.005759580578832,0.355990267334108,2.717525482911053e-06,0.2671797535762964,2.7247068628326748e-05,69,1.0,False
