district,accounting_stratum_id,control_name,control_type,boundary_source,source_feature_id,source_url,source_vintage,source_crs,analysis_crs,geometry_is_approximate,license_or_terms,redistribution_status,repository_geometry_file,repository_geometry_sha256,official_map_validation_required,official_map_validation_status,could_materially_change_reach_employment,official_map_review_date
虹口区,310109010000,曲阳路街道,street,OpenStreetMap admin_level=8 relation,13466001,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
虹口区,310109011000,广中路街道,street,OpenStreetMap admin_level=8 relation,13466055,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
虹口区,310109014000,嘉兴路街道,street,OpenStreetMap admin_level=8 relation,13462879,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
虹口区,310109016000,凉城新村街道,street,OpenStreetMap admin_level=8 relation,13466134,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
虹口区,310109017000,四川北路街道,street,OpenStreetMap admin_level=8 relation,13462869,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
虹口区,310109018000,北外滩街道,street,OpenStreetMap admin_level=8 relation,13462842,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
虹口区,310109019000,江湾镇街道,street,OpenStreetMap admin_level=8 relation,13466137,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
杨浦区,310110001000,定海路街道,street,OpenStreetMap admin_level=8 relation,13466400,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
杨浦区,310110006000,平凉路街道,street,OpenStreetMap admin_level=8 relation,13464332,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
杨浦区,310110008000,江浦路街道,street,OpenStreetMap admin_level=8 relation,13464392,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
杨浦区,310110009000,四平路街道,street,OpenStreetMap admin_level=8 relation,13466002,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
杨浦区,310110012000,控江路街道,street,OpenStreetMap admin_level=8 relation,13466004,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
杨浦区,310110013000,长白新村街道,street,OpenStreetMap admin_level=8 relation,13466407,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
杨浦区,310110015000,延吉新村街道,street,OpenStreetMap admin_level=8 relation,13466383,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
杨浦区,310110016000,殷行街道,street,OpenStreetMap admin_level=8 relation,13466582,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
杨浦区,310110018000,大桥街道,street,OpenStreetMap admin_level=8 relation,13466384,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
杨浦区,310110019000,五角场街道,street,OpenStreetMap admin_level=8 relation,13466003,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
杨浦区,310110020000,新江湾城街道,street,OpenStreetMap admin_level=8 relation,13466494,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
杨浦区,310110021000,长海路街道,street,OpenStreetMap admin_level=8 relation,13466408,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115004000,潍坊新村街道,street,OpenStreetMap admin_level=8 relation,12867311,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
浦东新区,310115005000,陆家嘴街道,street,OpenStreetMap admin_level=8 relation,12867312,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115007000,周家渡街道,street,OpenStreetMap admin_level=8 relation,14178772,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115008000,塘桥街道,street,OpenStreetMap admin_level=8 relation,12867313,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115009000,上钢新村街道,street,OpenStreetMap admin_level=8 relation,14178805,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115010000,南码头路街道,street,OpenStreetMap admin_level=8 relation,14178760,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115011000,沪东新村街道,street,OpenStreetMap admin_level=8 relation,14178858,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115012000,金杨新村街道,street,OpenStreetMap admin_level=8 relation,14178830,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115013000,洋泾街道,street,OpenStreetMap admin_level=8 relation,5325929,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115014000,浦兴路街道,street,OpenStreetMap admin_level=8 relation,14178857,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115015000,东明路街道,street,OpenStreetMap admin_level=8 relation,14178911,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115016000,花木街道,street,OpenStreetMap admin_level=8 relation,12867438,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115103000,川沙新镇,town,OpenStreetMap admin_level=8 relation,14179063,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115104000,高桥镇,town,OpenStreetMap admin_level=8 relation,14179071,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
浦东新区,310115105000,北蔡镇,town,OpenStreetMap admin_level=8 relation,14179101,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115110000,合庆镇,town,OpenStreetMap admin_level=8 relation,14179128,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115114000,唐镇,town,OpenStreetMap admin_level=8 relation,14179148,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115117000,曹路镇,town,OpenStreetMap admin_level=8 relation,14179174,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115120000,金桥镇,town,OpenStreetMap admin_level=8 relation,14179186,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115121000,高行镇,town,OpenStreetMap admin_level=8 relation,14179185,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115123000,高东镇,town,OpenStreetMap admin_level=8 relation,14179184,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
浦东新区,310115125000,张江镇,town,OpenStreetMap admin_level=8 relation,14179188,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115130000,三林镇,town,OpenStreetMap admin_level=8 relation,14179226,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115131000,惠南镇,town,OpenStreetMap admin_level=8 relation,14179286,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
浦东新区,310115132000,周浦镇,town,OpenStreetMap admin_level=8 relation,14179320,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115133000,新场镇,town,OpenStreetMap admin_level=8 relation,14179332,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115134000,大团镇,town,OpenStreetMap admin_level=8 relation,14179370,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
浦东新区,310115136000,康桥镇,town,OpenStreetMap admin_level=8 relation,14179369,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115137000,航头镇,town,OpenStreetMap admin_level=8 relation,14179368,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115139000,祝桥镇,town,OpenStreetMap admin_level=8 relation,14179522,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115140000,泥城镇,town,OpenStreetMap admin_level=8 relation,14180408,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
浦东新区,310115141000,宣桥镇,town,OpenStreetMap admin_level=8 relation,14180407,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,pass,no,2026-08-19
浦东新区,310115142000,书院镇,town,OpenStreetMap admin_level=8 relation,14180406,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
浦东新区,310115143000,万祥镇,town,OpenStreetMap admin_level=8 relation,14180410,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
浦东新区,310115144000,老港镇,town,OpenStreetMap admin_level=8 relation,14180412,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
浦东新区,310115145000,南汇新城镇,town,OpenStreetMap admin_level=8 relation,14180411,https://download.openstreetmap.fr/extracts/asia/china/shanghai.osm.pbf,2026-08-19,EPSG:4326,EPSG:32651,True,"OpenStreetMap contributors, Open Database License 1.0",redistributable under ODbL with attribution/share-alike,data/employment/raw/boundaries/osm-priority-controls-2026-08-19.geojson,d94b7fc3800e8c6bbe3c8b2f376f541b7887f6690a71cee103d53840bdf1a9a9,True,not_required,no,
浦东新区,310115501000,中国（上海）自由贸易试验区（保税片区）,functional_zone,Ruiduobao 2020 statistical polygon,310115501000,https://map.ruiduobao.com/getGsonDB,2020,EPSG:4326,EPSG:32651,True,academic/education reference only; commercial use prohibited,source geometry not redistributed; acquisition instructions and derived non-reconstructable statistics only,,,True,not_required,no,
浦东新区,310115502000,金桥经济技术开发区,functional_zone,Ruiduobao 2020 statistical polygon,310115502000,https://map.ruiduobao.com/getGsonDB,2020,EPSG:4326,EPSG:32651,True,academic/education reference only; commercial use prohibited,source geometry not redistributed; acquisition instructions and derived non-reconstructable statistics only,,,True,fail,yes,2026-08-19
浦东新区,310115503000,张江高科技园区,functional_zone,Ruiduobao 2020 statistical polygon,310115503000,https://map.ruiduobao.com/getGsonDB,2020,EPSG:4326,EPSG:32651,True,academic/education reference only; commercial use prohibited,source geometry not redistributed; acquisition instructions and derived non-reconstructable statistics only,,,True,fail,yes,2026-08-19
